User ID,Age,Gender,Location,Order Count,Total Spent,First Order Date,Last Order Date,Product Category
634,24.177877349359914,M,Los Angeles,2,36.908798831487275,1970-01-01 00:00:01.674963858,1970-08-13 00:00:01.674963858,Apparel
635,21.18788699428257,F,Los Angeles,1,33.90183928468814,1970-01-01 00:00:01.684422131,1970-02-21 00:00:01.684422131,Homeware
636,28.971411832876825,M,New York,3,35.38260841842712,1970-01-01 00:00:01.648592671,1970-01-08 00:00:01.648592671,Apparel
637,31.245151061429134,F,Chicago,2,54.30748856963677,1970-01-01 00:00:01.666501348,1970-08-18 00:00:01.666501348,Apparel
638,36.5558058216758,F,Los Angeles,2,28.70600289838042,1970-01-01 00:00:01.670590881,1970-08-16 00:00:01.670590881,Apparel
639,30.84229550241288,F,Chicago,1,69.15825955716824,1970-01-01 00:00:01.648031453,1970-07-09 00:00:01.648031453,Apparel
640,27.848416351465428,M,Chicago,1,54.73484445262325,1970-01-01 00:00:01.682529145,1970-09-10 00:00:01.682529145,Apparel
641,36.886550172222705,F,Houston,1,92.31793206784135,1970-01-01 00:00:01.647772204,1970-02-08 00:00:01.647772204,Accessories
642,27.457773757943215,F,Houston,1,67.94085369773995,1970-01-01 00:00:01.651410673,1970-07-04 00:00:01.651410673,Apparel
643,35.124597865577904,F,Chicago,0,110.78040370776702,1970-01-01 00:00:01.682835261,1970-11-07 00:00:01.682835261,Apparel
644,30.320996728515436,M,New York,0,71.54345691286724,1970-01-01 00:00:01.690595651,1970-06-07 00:00:01.690595651,Accessories
645,25.187979371537182,F,Houston,4,103.07611513361043,1970-01-01 00:00:01.689403892,1970-11-21 00:00:01.689403892,Accessories
646,27.706214494282015,M,Chicago,0,40.818520104898965,1970-01-01 00:00:01.674777102,1970-03-21 00:00:01.674777102,Accessories
647,33.9035513084562,F,Chicago,0,28.47140058150972,1970-01-01 00:00:01.696443748,1970-03-03 00:00:01.696443748,Apparel
648,28.963355633749966,F,New York,4,52.95340441773835,1970-01-01 00:00:01.679204830,1970-12-01 00:00:01.679204830,Accessories
649,36.839269420398885,F,Los Angeles,0,137.84789776216087,1970-01-01 00:00:01.663983418,1970-09-17 00:00:01.663983418,Apparel
650,29.013037330771994,M,New York,1,26.860617654222537,1970-01-01 00:00:01.672216299,1970-04-30 00:00:01.672216299,Apparel
651,28.6537234566889,M,Houston,4,57.439555842171764,1970-01-01 00:00:01.651859365,1970-01-07 00:00:01.651859365,Homeware
652,36.13208330843559,F,Houston,2,119.72128034932553,1970-01-01 00:00:01.667226192,1970-08-19 00:00:01.667226192,Accessories
653,33.10194795347466,M,New York,1,84.15788134279359,1970-01-01 00:00:01.684099536,1970-05-13 00:00:01.684099536,Homeware
654,24.71928398005454,M,New York,2,62.56498193207205,1970-01-01 00:00:01.701069421,1970-12-12 00:00:01.701069421,Apparel
655,31.82678640832773,F,Los Angeles,3,62.98454459813511,1970-01-01 00:00:01.682710968,1970-10-13 00:00:01.682710968,Apparel
656,29.858871690284026,M,Los Angeles,1,38.499063535622234,1970-01-01 00:00:01.655945962,1970-06-14 00:00:01.655945962,Apparel
657,31.550245292613752,F,Phoenix,0,32.92703439775805,1970-01-01 00:00:01.644867756,1970-12-15 00:00:01.644867756,Accessories
658,39.398222547543696,M,Phoenix,1,48.480491515415196,1970-01-01 00:00:01.666674534,1970-04-27 00:00:01.666674534,Homeware
659,25.903772045561993,M,Chicago,2,43.50590953565648,1970-01-01 00:00:01.698715201,1970-10-27 00:00:01.698715201,Apparel
660,39.813970884831534,M,Houston,2,68.04570152118524,1970-01-01 00:00:01.704471609,1970-11-11 00:00:01.704471609,Accessories
661,27.094986275398036,M,Los Angeles,0,44.32286462747987,1970-01-01 00:00:01.695569255,1970-08-09 00:00:01.695569255,Homeware
662,29.112823041718112,F,New York,3,166.30230333476112,1970-01-01 00:00:01.683393053,1970-04-18 00:00:01.683393053,Homeware
663,32.5898919092479,F,Phoenix,2,69.8976022064421,1970-01-01 00:00:01.703714905,1970-08-07 00:00:01.703714905,Apparel
664,28.742530640843096,M,Los Angeles,3,33.6126996315582,1970-01-01 00:00:01.683617730,1970-11-25 00:00:01.683617730,Apparel
665,26.661530674830367,F,Phoenix,1,44.53822688644992,1970-01-01 00:00:01.673449651,1970-09-15 00:00:01.673449651,Apparel
666,22.37024350351535,M,Houston,2,83.83365382094289,1970-01-01 00:00:01.654816671,1970-08-09 00:00:01.654816671,Accessories
667,22.30129291926344,M,Los Angeles,2,45.45382681373538,1970-01-01 00:00:01.666705256,1970-08-17 00:00:01.666705256,Apparel
668,30.177704100578733,M,Phoenix,2,69.00947066400065,1970-01-01 00:00:01.691198753,1970-10-31 00:00:01.691198753,Apparel
669,25.410515359893715,F,Los Angeles,1,50.7822065654976,1970-01-01 00:00:01.681275519,1970-10-05 00:00:01.681275519,Homeware
670,28.30334406891287,M,Los Angeles,4,53.56942484130741,1970-01-01 00:00:01.651063863,1970-07-20 00:00:01.651063863,Homeware
671,24.093278132501887,M,Chicago,1,50.653457502222885,1970-01-01 00:00:01.684625220,1970-03-12 00:00:01.684625220,Apparel
672,26.033899886492197,M,Phoenix,1,47.459525189274345,1970-01-01 00:00:01.665380944,1970-07-31 00:00:01.665380944,Apparel
673,30.098480842089675,F,Chicago,3,65.23079826756346,1970-01-01 00:00:01.690934271,1970-03-23 00:00:01.690934271,Accessories
674,34.78035664660461,F,Houston,1,37.383217739709806,1970-01-01 00:00:01.667896982,1970-02-26 00:00:01.667896982,Apparel
675,41.29226541863909,M,Houston,0,33.918535786952795,1970-01-01 00:00:01.673765837,1970-10-23 00:00:01.673765837,Accessories
676,32.403607880950844,F,Houston,3,61.32345815347919,1970-01-01 00:00:01.693932866,1970-10-09 00:00:01.693932866,Apparel
677,28.932524020144104,F,Phoenix,1,105.52034820023114,1970-01-01 00:00:01.665422893,1970-05-11 00:00:01.665422893,Accessories
678,27.438226817505882,F,Phoenix,2,40.17498304420981,1970-01-01 00:00:01.684605209,1970-05-28 00:00:01.684605209,Homeware
679,31.03534447548036,F,Chicago,2,68.27932026553528,1970-01-01 00:00:01.676300576,1970-12-08 00:00:01.676300576,Apparel
680,34.47584909491942,F,Los Angeles,0,46.349671506636824,1970-01-01 00:00:01.707514719,1970-05-27 00:00:01.707514719,Apparel
681,32.49810590893648,F,Chicago,3,43.859819998237136,1970-01-01 00:00:01.665134295,1970-04-05 00:00:01.665134295,Homeware
682,30.79076166623475,F,Chicago,2,51.45716288759627,1970-01-01 00:00:01.664280943,1970-01-11 00:00:01.664280943,Homeware
683,32.75334160208156,M,Los Angeles,0,48.79434051725085,1970-01-01 00:00:01.677787313,1970-11-09 00:00:01.677787313,Apparel
684,32.187290862851754,F,Houston,4,30.30018002492479,1970-01-01 00:00:01.644852698,1970-03-14 00:00:01.644852698,Apparel
685,32.513824850645335,M,Chicago,1,54.494723016152385,1970-01-01 00:00:01.659731510,1970-09-18 00:00:01.659731510,Apparel
686,37.87249490994249,M,Phoenix,5,51.264432459853516,1970-01-01 00:00:01.682551750,1970-08-19 00:00:01.682551750,Accessories
687,36.98227955089361,M,Los Angeles,2,77.8975763482141,1970-01-01 00:00:01.661655206,1970-08-03 00:00:01.661655206,Homeware
688,30.515049534418235,M,Chicago,1,77.87826393307898,1970-01-01 00:00:01.664647736,1970-08-06 00:00:01.664647736,Accessories
689,23.04693134095574,F,Chicago,2,23.409628268146328,1970-01-01 00:00:01.700741835,1970-03-27 00:00:01.700741835,Apparel
690,26.76286330678416,M,Chicago,7,111.82016774588563,1970-01-01 00:00:01.653307440,1970-01-06 00:00:01.653307440,Apparel
691,28.12080208322906,F,New York,3,50.18639483421733,1970-01-01 00:00:01.654250670,1970-02-04 00:00:01.654250670,Apparel
692,22.905401140711454,F,Los Angeles,4,44.999225059693146,1970-01-01 00:00:01.669049559,1970-05-31 00:00:01.669049559,Apparel
693,21.723865185691714,F,Los Angeles,1,32.35771979863221,1970-01-01 00:00:01.651142965,1970-08-12 00:00:01.651142965,Apparel
694,33.59380440450197,F,Houston,3,61.031291068673085,1970-01-01 00:00:01.697003148,1970-12-19 00:00:01.697003148,Apparel
695,27.34349478395575,F,New York,2,39.508985079568276,1970-01-01 00:00:01.655662899,1970-09-11 00:00:01.655662899,Accessories
696,37.40556435382513,M,Chicago,1,42.87541825617506,1970-01-01 00:00:01.653812904,1970-11-08 00:00:01.653812904,Accessories
697,32.547389282554974,F,Chicago,3,120.67325094982904,1970-01-01 00:00:01.677678370,1970-10-23 00:00:01.677678370,Apparel
698,30.176183556744903,F,Phoenix,0,52.38004279946614,1970-01-01 00:00:01.705979013,1970-12-30 00:00:01.705979013,Homeware
699,25.693305389120248,F,Chicago,2,99.87730747646829,1970-01-01 00:00:01.695809905,1970-12-01 00:00:01.695809905,Apparel
700,38.219916673963795,M,Los Angeles,2,48.429547320200165,1970-01-01 00:00:01.647678047,1970-01-22 00:00:01.647678047,Apparel
701,26.14348864563476,M,Los Angeles,1,84.78555501270283,1970-01-01 00:00:01.698423435,1970-04-30 00:00:01.698423435,Apparel
702,30.6776069282864,F,Houston,2,46.983582761718544,1970-01-01 00:00:01.706275415,1970-01-23 00:00:01.706275415,Apparel
703,31.586714850119503,F,Los Angeles,5,126.3259039400104,1970-01-01 00:00:01.688915359,1970-11-23 00:00:01.688915359,Homeware
704,34.45508787760612,F,New York,3,63.35760864784301,1970-01-01 00:00:01.659338547,1970-03-05 00:00:01.659338547,Homeware
705,31.60381043218239,M,Phoenix,1,40.002228422792626,1970-01-01 00:00:01.673103967,1970-06-18 00:00:01.673103967,Apparel
706,29.11184529499052,F,Phoenix,3,31.247007112979002,1970-01-01 00:00:01.645489335,1970-11-25 00:00:01.645489335,Apparel
707,37.75175552002516,F,Houston,1,46.71814175241819,1970-01-01 00:00:01.705539505,1970-07-11 00:00:01.705539505,Apparel
708,22.92741380039665,F,Phoenix,1,28.22125515854426,1970-01-01 00:00:01.655696617,1970-10-28 00:00:01.655696617,Apparel
709,34.67737243512464,M,Los Angeles,2,30.623421159674937,1970-01-01 00:00:01.645555028,1970-08-08 00:00:01.645555028,Accessories
710,22.98140261125623,F,Phoenix,1,61.238086937535385,1970-01-01 00:00:01.702001993,1970-08-08 00:00:01.702001993,Apparel
711,34.24087443174404,F,New York,5,36.4154428299764,1970-01-01 00:00:01.707112343,1970-09-05 00:00:01.707112343,Accessories
712,29.159676378717514,F,New York,4,31.41851987799632,1970-01-01 00:00:01.697450663,1970-04-12 00:00:01.697450663,Homeware
713,16.494980588756718,M,Chicago,1,19.691856661474016,1970-01-01 00:00:01.683019552,1970-03-21 00:00:01.683019552,Apparel
714,37.75187012374927,M,New York,1,85.09575426793555,1970-01-01 00:00:01.706502171,1970-11-29 00:00:01.706502171,Homeware
715,27.932183216923164,F,New York,2,70.84492079769825,1970-01-01 00:00:01.654284342,1970-02-08 00:00:01.654284342,Apparel
716,34.671229016751845,M,Houston,2,40.90084460738188,1970-01-01 00:00:01.688318315,1970-06-18 00:00:01.688318315,Apparel
717,32.1090422317615,F,Los Angeles,0,254.9495586690835,1970-01-01 00:00:01.663286931,1970-02-06 00:00:01.663286931,Homeware
718,25.567949164765693,M,Phoenix,1,40.63381767056882,1970-01-01 00:00:01.684117839,1970-09-15 00:00:01.684117839,Apparel
719,41.42223218949508,M,New York,1,127.97118143205239,1970-01-01 00:00:01.691096714,1970-09-06 00:00:01.691096714,Homeware
720,26.258440533819865,M,New York,2,47.096379143455636,1970-01-01 00:00:01.705628862,1970-11-03 00:00:01.705628862,Apparel
721,31.248578058502694,F,Chicago,0,93.0733483940908,1970-01-01 00:00:01.704027550,1970-08-18 00:00:01.704027550,Apparel
722,26.7433821492484,M,Phoenix,3,42.82485436380547,1970-01-01 00:00:01.671644352,1970-04-30 00:00:01.671644352,Apparel
723,28.564434737694185,M,Los Angeles,2,46.7347618890532,1970-01-01 00:00:01.659922601,1970-02-21 00:00:01.659922601,Accessories
724,34.47334217002764,M,Los Angeles,3,98.67099332741375,1970-01-01 00:00:01.658934202,1970-11-21 00:00:01.658934202,Apparel
725,33.387920297542266,F,Los Angeles,2,29.80433304047306,1970-01-01 00:00:01.664290192,1970-07-06 00:00:01.664290192,Apparel
726,24.45175457193825,M,Los Angeles,2,41.897568740056535,1970-01-01 00:00:01.666693894,1970-06-09 00:00:01.666693894,Apparel
727,19.075684953298314,M,New York,4,92.21686111126172,1970-01-01 00:00:01.680364074,1970-07-25 00:00:01.680364074,Apparel
728,22.919947718791093,M,Los Angeles,5,35.178416106927536,1970-01-01 00:00:01.675184959,1970-08-09 00:00:01.675184959,Apparel
729,31.000413873003104,F,Houston,0,39.778869700978994,1970-01-01 00:00:01.661105098,1970-12-14 00:00:01.661105098,Apparel
730,26.662205055562474,M,Phoenix,1,79.71606463786381,1970-01-01 00:00:01.706451264,1970-10-22 00:00:01.706451264,Apparel
731,34.284017658931255,M,New York,4,53.83678887412519,1970-01-01 00:00:01.665619802,1970-07-15 00:00:01.665619802,Apparel
732,34.866726965360826,F,Houston,4,70.9824563719817,1970-01-01 00:00:01.674609791,1970-10-01 00:00:01.674609791,Apparel
733,34.111988104248546,M,New York,3,194.17598341754098,1970-01-01 00:00:01.656007904,1970-07-04 00:00:01.656007904,Accessories
734,26.968749301076105,M,Chicago,2,71.91570741335642,1970-01-01 00:00:01.668829749,1970-06-22 00:00:01.668829749,Apparel
735,32.62723156862675,F,Houston,1,56.76499053553029,1970-01-01 00:00:01.707605978,1970-09-05 00:00:01.707605978,Apparel
736,27.780030216729855,F,Houston,2,27.341050333401707,1970-01-01 00:00:01.652026912,1970-04-16 00:00:01.652026912,Accessories
737,34.817901963852044,F,Phoenix,1,36.47718414993327,1970-01-01 00:00:01.676554837,1970-11-09 00:00:01.676554837,Apparel
738,33.724008342253434,M,New York,3,19.440926915107653,1970-01-01 00:00:01.658828282,1970-03-03 00:00:01.658828282,Apparel
739,42.120153454456315,M,Houston,3,49.634874510730114,1970-01-01 00:00:01.704221755,1970-04-28 00:00:01.704221755,Apparel
740,26.845017397631924,M,Los Angeles,0,49.24373188206771,1970-01-01 00:00:01.689334372,1970-01-16 00:00:01.689334372,Homeware
741,25.403956608838932,M,Chicago,1,67.23992044977132,1970-01-01 00:00:01.689192657,1970-05-15 00:00:01.689192657,Apparel
742,26.114774620619734,M,Chicago,0,124.29973547323824,1970-01-01 00:00:01.666825255,1970-06-12 00:00:01.666825255,Apparel
743,30.34553481870099,F,New York,2,95.69876798941168,1970-01-01 00:00:01.696707366,1970-02-15 00:00:01.696707366,Apparel
744,29.936814584534076,M,Phoenix,2,42.00229427540664,1970-01-01 00:00:01.652347598,1970-09-15 00:00:01.652347598,Apparel
745,26.448058037191235,F,Chicago,0,67.9097579990786,1970-01-01 00:00:01.701992782,1970-02-28 00:00:01.701992782,Apparel
746,31.944956512144575,F,Phoenix,0,37.10016127076018,1970-01-01 00:00:01.690668634,1970-09-07 00:00:01.690668634,Apparel
747,27.993709741820936,M,Houston,4,43.54138748475698,1970-01-01 00:00:01.686830655,1970-03-25 00:00:01.686830655,Homeware
748,30.887050574417717,F,Los Angeles,2,74.74571076053604,1970-01-01 00:00:01.689812816,1970-06-29 00:00:01.689812816,Homeware
749,31.720684775211247,M,New York,2,55.19831625729932,1970-01-01 00:00:01.672799655,1970-06-12 00:00:01.672799655,Apparel
750,35.90710219944923,F,Phoenix,2,68.47743726244747,1970-01-01 00:00:01.707683717,1970-01-01 00:00:01.707683717,Apparel
751,27.430649889044812,M,Chicago,2,105.17751625011462,1970-01-01 00:00:01.695651219,1970-07-03 00:00:01.695651219,Homeware
752,35.28558000756486,F,Houston,2,54.56623391707942,1970-01-01 00:00:01.650808892,1970-06-02 00:00:01.650808892,Homeware
753,39.52572086870117,F,Chicago,3,85.15721539217171,1970-01-01 00:00:01.688009526,1970-09-06 00:00:01.688009526,Apparel
754,26.885528316584356,F,Phoenix,3,69.64979670906668,1970-01-01 00:00:01.687428189,1970-07-26 00:00:01.687428189,Apparel
755,31.51801526666776,F,Houston,1,38.18721442123606,1970-01-01 00:00:01.651483986,1970-12-25 00:00:01.651483986,Accessories
756,35.22494612980588,F,Phoenix,2,26.263017422812133,1970-01-01 00:00:01.658645515,1970-10-15 00:00:01.658645515,Apparel
757,28.427211596898104,F,Chicago,1,41.98979291095728,1970-01-01 00:00:01.686183290,1970-05-21 00:00:01.686183290,Apparel
758,28.5324523323112,M,Los Angeles,3,93.38282851196105,1970-01-01 00:00:01.686686587,1970-11-04 00:00:01.686686587,Apparel
759,29.031511732601746,F,Houston,1,42.60310229598988,1970-01-01 00:00:01.681730835,1970-04-18 00:00:01.681730835,Apparel
760,30.15612118009653,F,Los Angeles,5,37.710807071058966,1970-01-01 00:00:01.698714201,1970-04-09 00:00:01.698714201,Homeware
761,23.053783585827325,M,Los Angeles,5,129.32631419993373,1970-01-01 00:00:01.672443228,1970-01-21 00:00:01.672443228,Apparel
762,30.984515717946305,F,Chicago,4,42.511049925342846,1970-01-01 00:00:01.705959049,1970-01-22 00:00:01.705959049,Accessories
763,43.03734070651589,F,Phoenix,3,54.70884642386115,1970-01-01 00:00:01.649702074,1970-05-17 00:00:01.649702074,Apparel
764,25.53398449302891,F,New York,0,89.25373803005552,1970-01-01 00:00:01.668041522,1970-03-01 00:00:01.668041522,Apparel
765,28.472821970490358,F,New York,2,28.862002566679063,1970-01-01 00:00:01.694809017,1970-03-13 00:00:01.694809017,Apparel
766,40.296495352524325,M,New York,1,39.73037548310575,1970-01-01 00:00:01.650231776,1970-07-07 00:00:01.650231776,Apparel
767,33.14388931286051,F,Chicago,1,54.8578562275058,1970-01-01 00:00:01.683074029,1970-12-13 00:00:01.683074029,Homeware
768,23.04231946823116,F,Houston,5,31.402306047866983,1970-01-01 00:00:01.657643692,1970-07-30 00:00:01.657643692,Apparel
769,18.972556660957416,M,Los Angeles,1,26.933967166790875,1970-01-01 00:00:01.676977546,1970-09-01 00:00:01.676977546,Apparel
770,25.805926291796517,M,New York,1,43.72922210741485,1970-01-01 00:00:01.655612943,1970-09-10 00:00:01.655612943,Homeware
771,32.47777213922428,F,Phoenix,4,48.9205175001442,1970-01-01 00:00:01.707231659,1970-04-30 00:00:01.707231659,Apparel
772,30.880389485648134,M,Los Angeles,1,31.457580583654806,1970-01-01 00:00:01.693406035,1970-11-01 00:00:01.693406035,Accessories
773,41.47917767380939,M,New York,2,59.72181255584285,1970-01-01 00:00:01.660307635,1970-02-11 00:00:01.660307635,Apparel
774,33.07991400076033,F,Chicago,1,33.72989141981228,1970-01-01 00:00:01.674159833,1970-10-11 00:00:01.674159833,Homeware
775,27.3886806926267,F,Phoenix,4,80.01900454603685,1970-01-01 00:00:01.659268975,1970-12-06 00:00:01.659268975,Apparel
776,36.76567574153522,M,Houston,0,28.304377741548677,1970-01-01 00:00:01.695186307,1970-04-03 00:00:01.695186307,Accessories
777,28.465723642280317,F,Houston,4,70.84299404442184,1970-01-01 00:00:01.653781429,1970-08-16 00:00:01.653781429,Apparel
778,34.50679882077436,M,Houston,4,126.93653315031338,1970-01-01 00:00:01.686352066,1970-11-17 00:00:01.686352066,Apparel
779,29.818274202666373,F,New York,2,39.18229806277376,1970-01-01 00:00:01.687842868,1970-03-17 00:00:01.687842868,Apparel
780,19.278731250323645,F,Houston,5,47.459637859340035,1970-01-01 00:00:01.684934272,1970-05-28 00:00:01.684934272,Homeware
781,26.330385953261707,F,Houston,1,28.031571105285042,1970-01-01 00:00:01.701464245,1970-09-20 00:00:01.701464245,Apparel
782,33.309736808846694,M,Phoenix,2,82.73998130921308,1970-01-01 00:00:01.704688687,1970-06-05 00:00:01.704688687,Apparel
783,25.396864108662488,F,Chicago,1,26.646446834878468,1970-01-01 00:00:01.702477996,1970-10-11 00:00:01.702477996,Apparel
784,31.383186400946254,M,Houston,4,40.247373696746756,1970-01-01 00:00:01.677198233,1970-05-13 00:00:01.677198233,Accessories
785,27.054170470218235,F,New York,2,39.40635854604272,1970-01-01 00:00:01.679793769,1970-08-17 00:00:01.679793769,Homeware
786,32.70259694511725,F,New York,2,15.13492995597654,1970-01-01 00:00:01.671101206,1970-12-09 00:00:01.671101206,Apparel
787,28.63898367087384,M,Houston,7,45.09146994943605,1970-01-01 00:00:01.672159904,1970-09-21 00:00:01.672159904,Homeware
788,19.54496178315831,F,New York,3,24.699564079508477,1970-01-01 00:00:01.705559182,1970-06-28 00:00:01.705559182,Apparel
789,32.10853542032224,F,Phoenix,0,38.25914271049873,1970-01-01 00:00:01.667858022,1970-02-20 00:00:01.667858022,Homeware
790,37.84907345513088,F,Houston,2,33.64509304093615,1970-01-01 00:00:01.689286627,1970-09-13 00:00:01.689286627,Apparel
791,29.249551332973297,F,Houston,3,60.94068421993099,1970-01-01 00:00:01.694041729,1970-07-06 00:00:01.694041729,Homeware
792,32.561951363719906,M,Chicago,1,38.9932602003129,1970-01-01 00:00:01.672083275,1970-08-18 00:00:01.672083275,Accessories
793,25.200061002462572,M,Los Angeles,2,34.43576473967141,1970-01-01 00:00:01.651599943,1970-02-22 00:00:01.651599943,Apparel
794,33.658174757329256,F,Chicago,0,80.08320611886361,1970-01-01 00:00:01.687434149,1970-10-07 00:00:01.687434149,Apparel
795,32.06177132017719,F,New York,2,56.98633683366987,1970-01-01 00:00:01.671844483,1970-11-22 00:00:01.671844483,Homeware
796,30.895367573280513,M,New York,1,156.81598099741058,1970-01-01 00:00:01.660390848,1970-07-18 00:00:01.660390848,Homeware
797,31.302945677819576,M,Los Angeles,2,118.60374381857983,1970-01-01 00:00:01.693841966,1970-07-31 00:00:01.693841966,Apparel
798,26.380720905468024,F,Phoenix,2,47.38908806839175,1970-01-01 00:00:01.665906612,1970-06-23 00:00:01.665906612,Accessories
799,35.286040251376924,M,Chicago,0,108.19874487900391,1970-01-01 00:00:01.651318774,1970-10-23 00:00:01.651318774,Apparel
800,34.25941358687942,M,Los Angeles,2,38.424843546643174,1970-01-01 00:00:01.673223882,1970-09-08 00:00:01.673223882,Homeware
801,16.601895571469672,M,Houston,1,100.84639044616841,1970-01-01 00:00:01.650310888,1970-01-01 00:00:01.650310888,Apparel
802,34.147166009010455,F,Houston,0,86.30410931559311,1970-01-01 00:00:01.659185360,1970-09-13 00:00:01.659185360,Apparel
803,33.70075471577307,F,Houston,3,29.470560476793157,1970-01-01 00:00:01.676887522,1970-07-05 00:00:01.676887522,Homeware
804,30.309852618557255,F,Chicago,2,112.36016944001705,1970-01-01 00:00:01.681033361,1970-03-17 00:00:01.681033361,Apparel
805,31.027666397435357,M,Los Angeles,1,51.40274440445582,1970-01-01 00:00:01.700435565,1970-08-02 00:00:01.700435565,Apparel
806,35.25249543242119,M,New York,2,52.90552399619811,1970-01-01 00:00:01.661938323,1970-04-04 00:00:01.661938323,Accessories
807,18.583193263363622,F,Chicago,1,97.66566151249573,1970-01-01 00:00:01.695598781,1970-05-12 00:00:01.695598781,Apparel
808,35.04691140688229,M,Chicago,1,49.53851457338053,1970-01-01 00:00:01.674056071,1970-07-26 00:00:01.674056071,Accessories
809,29.923350017659175,M,Phoenix,1,61.07074756346974,1970-01-01 00:00:01.703881024,1970-05-01 00:00:01.703881024,Apparel
810,32.06902327452383,M,Chicago,4,68.01115193015636,1970-01-01 00:00:01.657053910,1970-08-19 00:00:01.657053910,Apparel
811,26.206994084439525,F,Phoenix,2,34.33669818461746,1970-01-01 00:00:01.679609249,1970-08-28 00:00:01.679609249,Apparel
812,36.71486543634397,F,Houston,2,53.198813310023596,1970-01-01 00:00:01.645418681,1970-07-26 00:00:01.645418681,Homeware
813,32.97039206346139,F,Chicago,3,67.36439000477269,1970-01-01 00:00:01.663312605,1970-05-23 00:00:01.663312605,Apparel
814,30.403567401206548,M,Houston,1,91.2267804137636,1970-01-01 00:00:01.666618079,1970-08-30 00:00:01.666618079,Apparel
815,28.98947729291971,F,Phoenix,1,58.13959684126048,1970-01-01 00:00:01.645040674,1970-10-03 00:00:01.645040674,Homeware
816,30.63525261678538,M,Phoenix,2,58.49627069295259,1970-01-01 00:00:01.689796698,1970-11-24 00:00:01.689796698,Apparel
817,25.13989933390571,F,Los Angeles,1,54.26281626091084,1970-01-01 00:00:01.668636176,1970-03-12 00:00:01.668636176,Accessories
818,20.674058842345698,F,Chicago,3,24.94882058928215,1970-01-01 00:00:01.684875997,1970-02-07 00:00:01.684875997,Accessories
819,20.11255504567071,M,Phoenix,2,48.79308998626479,1970-01-01 00:00:01.651246042,1970-06-06 00:00:01.651246042,Homeware
820,35.11766226687947,M,New York,2,46.13998900482651,1970-01-01 00:00:01.698655620,1970-09-23 00:00:01.698655620,Homeware
821,38.36609470788267,F,Phoenix,4,44.39780343737391,1970-01-01 00:00:01.684457734,1970-09-20 00:00:01.684457734,Apparel
822,32.825560605984364,M,Chicago,2,84.18892458834354,1970-01-01 00:00:01.648814279,1970-07-06 00:00:01.648814279,Homeware
823,39.14518669719425,F,Los Angeles,3,66.43847419731048,1970-01-01 00:00:01.657830201,1970-06-12 00:00:01.657830201,Accessories
824,35.54211444165653,M,New York,3,59.58727006982859,1970-01-01 00:00:01.680040631,1970-10-15 00:00:01.680040631,Apparel
825,38.0645975504087,M,Phoenix,1,86.09441784659018,1970-01-01 00:00:01.705076193,1970-09-10 00:00:01.705076193,Apparel
826,26.591426807559067,F,Phoenix,1,105.78423446401179,1970-01-01 00:00:01.707289132,1970-12-11 00:00:01.707289132,Accessories
827,21.697502779973995,F,New York,2,27.898158273983814,1970-01-01 00:00:01.665456660,1970-11-25 00:00:01.665456660,Apparel
828,28.480658921395015,F,Phoenix,1,62.748723302704974,1970-01-01 00:00:01.707119107,1970-06-19 00:00:01.707119107,Accessories
829,24.20044781562637,M,Los Angeles,2,17.387523729640186,1970-01-01 00:00:01.672914597,1970-12-19 00:00:01.672914597,Apparel
830,31.750241182286423,M,Los Angeles,5,32.67337962323869,1970-01-01 00:00:01.707040302,1970-11-30 00:00:01.707040302,Accessories
831,29.52646275102664,M,Los Angeles,0,44.94595931740356,1970-01-01 00:00:01.699685030,1970-07-07 00:00:01.699685030,Homeware
832,27.107389838505462,F,Los Angeles,0,74.17619040241829,1970-01-01 00:00:01.658158438,1970-11-29 00:00:01.658158438,Apparel
833,30.303398497226357,M,Houston,2,54.33879658461409,1970-01-01 00:00:01.680191932,1970-03-11 00:00:01.680191932,Homeware
834,31.246157497521374,F,Chicago,2,60.391264389278334,1970-01-01 00:00:01.672476149,1970-01-16 00:00:01.672476149,Homeware
835,25.519829668973884,F,Chicago,2,63.20622596127824,1970-01-01 00:00:01.693887422,1970-08-26 00:00:01.693887422,Homeware
836,35.34474214811118,M,Los Angeles,3,53.954199579472466,1970-01-01 00:00:01.667156089,1970-08-08 00:00:01.667156089,Apparel
837,31.832223341094124,F,Los Angeles,0,40.63484862578099,1970-01-01 00:00:01.655440879,1970-01-30 00:00:01.655440879,Accessories
838,24.802988860215965,M,Houston,3,45.21903570938387,1970-01-01 00:00:01.700350683,1970-07-02 00:00:01.700350683,Apparel
839,28.842913972111056,F,Phoenix,2,47.39488869734896,1970-01-01 00:00:01.676740242,1970-06-19 00:00:01.676740242,Apparel
840,40.14945246561043,F,Houston,3,78.60116351911238,1970-01-01 00:00:01.650201242,1970-02-03 00:00:01.650201242,Apparel
841,25.45816435016212,M,Phoenix,1,80.16167697391202,1970-01-01 00:00:01.644995764,1970-11-01 00:00:01.644995764,Apparel
842,32.88421533120331,M,Houston,1,20.169466192896323,1970-01-01 00:00:01.680439904,1970-03-31 00:00:01.680439904,Homeware
843,25.969476170055263,M,Chicago,2,23.656042707349133,1970-01-01 00:00:01.652387840,1970-04-10 00:00:01.652387840,Accessories
844,26.6672170058602,F,Chicago,2,70.50059890703267,1970-01-01 00:00:01.663017096,1970-08-02 00:00:01.663017096,Apparel
